vru+line,date,q_start,q_exit,q_time,ser_start,ser_exit,ser_time,server,caja
AA0216,991215,0:00:00,0:00:00,0,7:53:53,7:56:07,134,Z2NIRIT,1
AA0216,991215,0:00:00,0:00:00,0,8:21:06,8:22:20,74,Z2SPIEGEL,1
AA0216,991215,0:00:00,0:00:00,0,8:31:56,8:33:13,77,Z2NIRIT,1
AA0216,991215,8:36:16,8:36:58,42,8:36:57,8:38:55,118,Z2SPIEGEL,1
AA0216,991215,0:00:00,0:00:00,0,8:40:20,8:56:56,996,Z2SPIEGEL,1
AA0216,991215,8:46:33,8:46:55,22,8:46:55,8:49:29,154,Z2NIRIT,2
AA0216,991215,0:00:00,0:00:00,0,8:57:31,8:58:53,82,Z2SPIEGEL,1
AA0216,991215,0:00:00,0:00:00,0,9:11:46,9:14:47,181,Z2NIRIT,1
AA0216,991215,9:47:22,9:48:27,65,9:48:26,9:54:24,358,Z2SPIEGEL,1
AA0216,991215,0:00:00,0:00:00,0,9:55:10,9:59:00,230,Z2SPIEGEL,1
AA0216,991215,0:00:00,0:00:00,0,10:00:25,10:02:31,126,Z2NIRIT,1
AA0216,991215,0:00:00,0:00:00,0,10:17:57,10:29:25,688,Z2SPIEGEL,1
AA0216,991215,0:00:00,0:00:00,0,10:52:45,10:56:30,225,Z2SPIEGEL,1
AA0216,991215,0:00:00,0:00:00,0,11:39:52,11:40:25,33,Z2NIRIT,1
AA0216,991215,0:00:00,0:00:00,0,11:52:50,11:54:59,129,Z2NIRIT,1
AA0216,991215,0:00:00,0:00:00,0,12:20:48,12:24:29,221,Z2SPIEGEL,1
AA0216,991215,0:00:00,0:00:00,0,12:37:42,12:39:16,94,Z2NIRIT,1
AA0216,991215,0:00:00,0:00:00,0,12:47:26,12:48:37,71,Z2SPIEGEL,1
AA0216,991215,0:00:00,0:00:00,0,13:10:57,13:12:16,79,Z2NIRIT,1
AA0216,991215,13:22:16,13:22:58,42,13:22:57,13:24:45,108,Z2NIRIT,1
AA0216,991215,0:00:00,0:00:00,0,13:38:35,13:43:47,312,Z2SPIEGEL,1
AA0216,991215,13:43:26,13:43:53,27,13:43:53,13:49:20,327,Z2SPIEGEL,1
AA0216,991215,13:47:48,13:49:54,126,13:49:53,13:52:44,171,Z2ARIE,1
AA0216,991215,13:59:26,14:00:19,53,14:00:18,14:01:00,42,Z2SPIEGEL,1
AA0216,991215,0:00:00,0:00:00,0,14:03:19,14:04:43,84,Z2SPIEGEL,1
AA0216,991215,14:05:39,14:08:46,187,14:08:46,14:12:01,195,Z2NIRIT,1
AA0216,991215,14:23:44,14:24:32,48,14:24:31,14:28:50,259,Z2SPIEGEL,1
AA0216,991215,0:00:00,0:00:00,0,14:46:35,14:59:24,769,Z2NIRIT,1
AA0216,991215,14:58:20,15:00:51,151,15:00:50,15:02:28,98,Z2ARIE,1
AA0216,991215,0:00:00,0:00:00,0,15:13:25,15:30:25,1020,Z2ARIE,1
AA0216,991215,15:14:26,15:16:54,148,15:16:53,15:17:57,64,Z2NIRIT,2
AA0216,991215,0:00:00,0:00:00,0,15:38:53,15:41:51,178,Z2NIRIT,1
AA0216,991215,0:00:00,0:00:00,0,15:48:44,15:53:15,271,Z2NIRIT,1
AA0216,991215,0:00:00,0:00:00,0,15:54:45,15:56:36,111,Z2ARIE,1
AA0216,991215,0:00:00,0:00:00,0,16:05:23,16:07:48,145,Z2ARIE,1
AA0216,991215,0:00:00,0:00:00,0,16:16:41,16:39:22,1361,Z2ARIE,1
AA0216,991215,0:00:00,0:00:00,0,17:08:51,17:16:55,484,Z2ELINOR,1
AA0216,991215,0:00:00,0:00:00,0,17:33:34,17:45:31,717,Z2ELINOR,1
AA0216,991215,0:00:00,0:00:00,0,17:56:53,18:12:50,957,Z2ARIE,1
AA0216,991215,0:00:00,0:00:00,0,18:14:06,18:17:26,200,Z2ELINOR,1
AA0216,991215,18:31:49,18:33:44,115,18:33:43,18:49:46,963,Z2ELINOR,1
AA0216,991215,18:34:41,18:35:27,46,18:35:26,18:52:02,996,Z2ARIE,2
AA0216,991215,0:00:00,0:00:00,0,18:50:22,18:52:56,154,Z2ELINOR,2
AA0216,991215,0:00:00,0:00:00,0,19:04:06,19:40:23,2177,Z2ARIE,1
AA0216,991215,0:00:00,0:00:00,0,19:11:51,19:21:36,585,Z2ELINOR,2
AA0216,991215,19:44:10,19:46:33,143,19:46:33,19:48:26,113,Z2ELINOR,1
AA0216,991215,19:56:23,19:56:53,30,19:56:52,20:01:05,253,Z2ELINOR,1
AA0216,991215,0:00:00,0:00:00,0,20:16:30,20:20:23,233,Z2ARIE,1
AA0216,991215,0:00:00,0:00:00,0,20:37:04,20:39:20,136,Z2ELINOR,1
AA0216,991215,0:00:00,0:00:00,0,20:44:35,21:12:16,1661,Z2ARIE,1
AA0216,991215,20:51:20,20:57:58,398,20:57:57,20:59:57,120,Z2ELINOR,2
AA0216,991215,0:00:00,0:00:00,0,21:19:52,21:24:20,268,Z2ARIE,1
AA0216,991215,0:00:00,0:00:00,0,21:32:02,22:15:48,2626,Z2ARIE,1
AA0216,991215,21:44:50,21:51:10,380,21:51:09,21:52:54,105,Z2ELINOR,2
AA0216,991215,22:07:34,22:29:53,1339,22:29:53,22:37:05,432,Z2ELINOR,1
AA0216,991215,22:33:22,22:37:12,230,22:37:11,22:48:19,668,Z2ELINOR,1
AA0216,991215,22:44:51,22:48:24,213,22:48:24,22:55:06,402,Z2ELINOR,1
AA0216,991215,22:51:06,22:55:11,245,22:55:11,22:58:03,172,Z2ELINOR,1
AA0216,991215,22:55:44,22:58:08,144,22:58:08,23:19:15,1267,Z2ELINOR,1
AA0216,991215,23:06:09,23:19:26,797,23:19:25,23:28:20,535,Z2ELINOR,1
AA0216,991216,0:00:00,0:00:00,0,7:15:43,7:17:48,125,Z2ARIE,1
AA0216,991216,0:00:00,0:00:00,0,8:09:08,8:11:24,136,Z2ARIE,1
AA0216,991216,0:00:00,0:00:00,0,8:36:27,8:40:18,231,Z2ARIE,1
AA0216,991216,9:02:23,9:03:42,79,9:03:41,9:14:15,634,Z2ARIE,1
AA0216,991216,9:14:13,9:14:20,7,9:14:19,9:18:42,263,Z2ARIE,1
AA0216,991216,9:46:22,9:48:19,117,9:48:18,9:52:59,281,Z2ARIE,1
AA0216,991216,9:52:26,9:53:06,40,9:53:06,9:54:04,58,Z2ARIE,1
AA0216,991216,9:53:19,9:57:29,250,9:57:29,9:58:40,71,Z2OFERZ,1
AA0216,991216,9:58:09,9:58:46,37,9:58:45,10:06:23,458,Z2OFERZ,1
AA0216,991216,10:01:44,10:08:18,394,10:08:17,10:11:15,178,Z2OFERZ,1
AA0216,991216,10:12:02,10:19:19,437,10:19:18,10:36:40,1042,Z2ARIE,1
AA0216,991216,10:41:28,10:44:48,200,10:44:48,10:51:09,381,Z2OFERZ,1
AA0216,991216,10:54:06,10:56:27,141,10:56:27,11:02:31,364,Z2ARIE,1
AA0216,991216,11:00:21,11:02:36,135,11:02:35,11:03:24,49,Z2ARIE,1
AA0216,991216,11:18:23,11:21:20,177,11:21:19,11:23:47,148,Z2OFERZ,1
AA0216,991216,11:25:32,11:26:06,34,11:26:05,11:31:48,343,Z2OFERZ,1
AA0216,991216,11:32:16,11:32:33,17,11:32:32,11:34:30,118,Z2OFERZ,1
AA0216,991216,11:34:39,11:35:09,30,11:35:09,11:51:27,978,Z2OFERZ,1
AA0216,991216,0:00:00,0:00:00,0,11:56:43,12:03:15,392,Z2ARIE,1
AA0216,991216,12:00:39,12:03:30,171,12:03:30,12:12:18,528,Z2ARIE,1
AA0216,991216,0:00:00,0:00:00,0,12:16:57,12:18:45,108,Z2ARIE,1
AA0216,991216,0:00:00,0:00:00,0,12:34:46,12:42:05,439,Z2OFERZ,1
AA0216,991216,0:00:00,0:00:00,0,12:42:49,12:44:15,86,Z2OFERZ,1
AA0216,991216,0:00:00,0:00:00,0,12:48:03,12:53:30,327,Z2OFERZ,1
AA0216,991216,0:00:00,0:00:00,0,13:01:30,13:04:06,156,Z2ARIE,1
AA0216,991216,13:02:51,13:04:12,81,13:04:11,13:11:12,421,Z2ARIE,1
AA0216,991216,13:17:04,13:18:04,60,13:18:03,13:24:04,361,Z2OFERZ,1
AA0216,991216,13:28:17,13:30:10,113,13:30:10,13:32:17,127,Z2OFERZ,1
AA0216,991216,0:00:00,0:00:00,0,14:01:18,14:11:33,615,Z2OFERZ,1
AA0216,991216,14:06:11,14:11:39,328,14:11:38,14:16:46,308,Z2OFERZ,1
AA0216,991216,14:17:58,14:18:14,16,14:18:13,14:19:51,98,Z2OFERZ,1
AA0216,991216,0:00:00,0:00:00,0,14:47:50,14:50:29,159,Z2OFERZ,1
AA0216,991216,0:00:00,0:00:00,0,15:02:37,15:03:10,33,Z2OFERZ,1
AA0216,991216,0:00:00,0:00:00,0,15:18:58,15:21:22,144,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,15:28:35,15:28:50,15,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,15:40:22,15:41:12,50,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,15:47:08,15:57:39,631,Z2NIRIT,1
AA0216,991216,15:54:26,15:56:26,120,15:56:26,15:57:49,83,Z2LIOR,2
AA0216,991216,0:00:00,0:00:00,0,16:14:08,16:15:42,94,Z2NIRIT,1
AA0216,991216,16:40:40,16:41:05,25,16:41:04,17:09:06,1682,Z2NIRIT,1
AA0216,991216,16:44:09,16:54:20,611,16:54:19,17:05:00,641,Z2LIOR,2
AA0216,991216,0:00:00,0:00:00,0,17:07:30,17:14:30,420,Z2LIOR,2
AA0216,991216,0:00:00,0:00:00,0,17:29:49,17:31:10,81,Z2LIOR,1
AA0216,991216,0:00:00,0:00:00,0,17:38:22,17:41:48,206,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,17:46:37,17:55:14,517,Z2NIRIT,1
AA0216,991216,18:00:10,18:03:50,220,18:03:49,18:06:20,151,Z2LIOR,1
AA0216,991216,18:05:00,18:08:45,225,18:08:44,18:25:49,1025,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,18:58:11,18:58:38,27,Z2NIRIT,1
AA0216,991216,19:02:16,19:04:22,126,19:04:22,19:07:49,207,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,19:27:42,19:31:31,229,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,19:35:46,19:41:56,370,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,19:40:36,19:53:17,761,Z2LIOR,2
AA0216,991216,19:43:11,19:45:44,153,19:45:44,19:55:07,563,Z2NIRIT,2
AA0216,991216,19:52:40,19:55:11,151,19:55:10,20:02:08,418,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,20:07:55,20:24:18,983,Z2NIRIT,1
AA0216,991216,20:20:07,20:24:25,258,20:24:24,20:34:23,599,Z2NIRIT,1
AA0216,991216,20:26:12,20:34:28,496,20:34:28,20:36:04,96,Z2NIRIT,1
AA0216,991216,20:43:30,20:47:46,256,20:47:46,20:50:28,162,Z2NIRIT,1
AA0216,991216,21:04:50,21:06:23,93,21:06:22,21:23:38,1036,Z2LIOR,1
AA0216,991216,21:38:23,21:38:48,25,21:38:46,21:41:05,139,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,21:54:49,21:58:17,208,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,22:03:44,22:08:23,279,Z2NIRIT,1
AA0216,991216,0:00:00,0:00:00,0,22:26:49,22:47:44,1255,Z2NIRIT,1
AA0216,991216,22:50:52,22:52:06,74,22:52:06,22:53:36,90,Z2NIRIT,1
AA0216,991216,23:29:39,23:35:46,367,23:35:45,23:40:44,299,Z2LIOR,1
AA0216,991216,23:42:27,23:46:43,256,23:46:42,23:57:02,620,Z2LIOR,1
AA0216,991217,0:00:00,0:00:00,0,7:12:03,7:23:47,704,Z2OFERZ,1
AA0216,991217,0:00:00,0:00:00,0,7:28:06,7:46:04,1078,Z2OFERZ,1
AA0216,991217,0:00:00,0:00:00,0,8:00:21,8:28:55,1714,Z2ELINOR,1
AA0216,991217,0:00:00,0:00:00,0,8:40:04,8:43:05,181,Z2ELINOR,1
AA0216,991217,0:00:00,0:00:00,0,8:44:24,8:51:04,400,Z2ELINOR,1
AA0216,991217,0:00:00,0:00:00,0,8:57:55,9:00:33,158,Z2ELINOR,1
AA0216,991217,0:00:00,0:00:00,0,9:33:16,9:39:54,398,Z2ARIE,1
AA0216,991217,0:00:00,0:00:00,0,9:41:00,9:42:14,74,Z2OFERZ,1
AA0216,991217,0:00:00,0:00:00,0,9:52:50,9:59:31,401,Z2ARIE,1
AA0216,991217,0:00:00,0:00:00,0,10:19:19,10:22:15,176,Z2ARIE,1
AA0216,991217,0:00:00,0:00:00,0,10:23:15,10:25:12,117,Z2OFERZ,1
AA0216,991217,10:27:58,10:29:56,118,10:29:55,10:34:16,261,Z2ARIE,1
AA0216,991217,0:00:00,0:00:00,0,11:11:31,11:12:52,81,Z2ELINOR,1
AA0216,991217,0:00:00,0:00:00,0,11:12:04,11:13:59,115,Z2ARIE,2
AA0216,991217,0:00:00,0:00:00,0,11:19:46,11:21:34,108,Z2ELINOR,1
AA0216,991217,0:00:00,0:00:00,0,11:24:46,11:31:28,402,Z2ELINOR,1
AA0216,991217,11:33:46,11:34:46,60,11:34:45,11:35:30,45,Z2ELINOR,1
AA0216,991217,0:00:00,0:00:00,0,11:46:19,11:57:05,646,Z2ELINOR,1
AA0216,991217,0:00:00,0:00:00,0,12:01:41,12:02:53,72,Z2ELINOR,1
AA0216,991217,0:00:00,0:00:00,0,12:18:10,12:35:44,1054,Z2ARIE,1
AA0216,991217,0:00:00,0:00:00,0,12:29:06,12:34:02,296,Z2OFERZ,2
AA0216,991217,12:32:37,12:34:07,90,12:34:06,12:38:31,265,Z2OFERZ,2
AA0216,991217,0:00:00,0:00:00,0,12:46:31,12:49:48,197,Z2OFERZ,1
AA0216,991217,0:00:00,0:00:00,0,12:57:47,12:58:52,65,Z2ELINOR,1
AA0216,991217,0:00:00,0:00:00,0,13:34:49,13:47:57,788,Z2OFERZ,1
AA0216,991217,0:00:00,0:00:00,0,13:44:02,13:44:27,25,Z2ELINOR,2
AA0216,991218,18:48:48,18:49:58,70,18:49:57,18:51:29,92,Z2EYAL,1
AA0216,991218,0:00:00,0:00:00,0,18:57:24,18:59:57,153,Z2EYAL,1
AA0216,991218,0:00:00,0:00:00,0,19:10:49,19:14:35,226,Z2EYAL,1
AA0216,991218,0:00:00,0:00:00,0,19:22:37,19:26:26,229,Z2EYAL,1
AA0216,991218,19:54:58,19:55:13,15,19:55:13,20:00:00,287,Z2EYAL,1
AA0216,991218,0:00:00,0:00:00,0,20:10:25,20:15:16,291,Z2LIOR,1
AA0216,991218,20:17:20,20:21:31,251,20:21:31,20:24:49,198,Z2EYAL,1
AA0216,991218,20:24:46,20:24:54,8,20:24:54,20:31:02,368,Z2EYAL,1
AA0216,991218,20:56:30,20:57:05,35,20:57:04,21:01:27,263,Z2EYAL,1
AA0216,991218,0:00:00,0:00:00,0,21:07:45,21:10:32,167,Z2EYAL,1
AA0216,991218,21:17:52,21:19:19,87,21:19:19,21:24:02,283,Z2EYAL,1
AA0216,991218,0:00:00,0:00:00,0,21:32:04,21:34:21,137,Z2EYAL,1
AA0216,991218,22:00:29,22:03:24,175,22:03:24,22:06:31,187,Z2EYAL,1
AA0216,991218,22:11:42,22:15:41,239,22:15:40,22:17:30,110,Z2EYAL,1
AA0216,991218,0:00:00,0:00:00,0,23:14:39,23:19:02,263,Z2LIOR,1
AA0216,991218,0:00:00,0:00:00,0,23:24:43,23:31:08,385,Z2EYAL,1
AA0216,991218,0:00:00,0:00:00,0,23:33:45,23:34:42,57,Z2EYAL,1
AA0216,991219,0:00:00,0:00:00,0,7:05:19,7:06:31,72,Z2ARIE,1
AA0216,991219,0:00:00,0:00:00,0,7:50:23,7:52:05,102,Z2ARIE,1
AA0216,991219,8:01:48,8:07:52,364,8:07:52,8:13:27,335,Z2ARIE,1
AA0216,991219,0:00:00,0:00:00,0,8:48:09,9:29:23,2474,Z2ASSAF,1
AA0216,991219,9:06:38,9:08:01,83,9:08:00,9:11:50,230,Z2ARIE,2
AA0216,991219,9:08:55,9:13:56,301,9:13:55,9:14:40,45,KAZAV,2
AA0216,991219,0:00:00,0:00:00,0,9:20:17,9:21:30,73,KAZAV,2
AA0216,991219,9:31:30,9:31:56,26,9:31:55,9:33:48,113,KAZAV,1
AA0216,991219,9:33:55,9:34:39,44,9:34:37,9:35:21,44,KAZAV,1
AA0216,991219,0:00:00,0:00:00,0,9:46:44,9:48:52,128,Z2ARIE,1
AA0216,991219,0:00:00,0:00:00,0,9:53:19,10:00:20,421,Z2ASSAF,1
AA0216,991219,0:00:00,0:00:00,0,10:13:22,10:15:17,115,Z2ARIE,1
AA0216,991219,0:00:00,0:00:00,0,10:14:14,10:19:08,294,Z2ASSAF,2
AA0216,991219,0:00:00,0:00:00,0,10:19:40,10:21:10,90,Z2ARIE,1
AA0216,991219,0:00:00,0:00:00,0,10:22:10,10:24:44,154,Z2ASSAF,1
AA0216,991219,0:00:00,0:00:00,0,10:24:41,10:26:04,83,Z2ARIE,2
AA0216,991219,0:00:00,0:00:00,0,10:26:40,10:47:03,1223,Z2ASSAF,1
AA0216,991219,0:00:00,0:00:00,0,10:26:58,10:31:25,267,Z2ARIE,2
AA0216,991219,10:28:04,10:28:12,8,10:28:11,10:29:05,54,KAZAV,3
AA0216,991219,10:30:12,10:31:30,78,10:31:29,10:55:37,1448,Z2ARIE,2
AA0216,991219,10:35:27,10:39:32,245,10:39:31,10:40:03,32,KAZAV,3
AA0216,991219,0:00:00,0:00:00,0,10:45:09,10:45:48,39,KAZAV,3
AA0216,991219,0:00:00,0:00:00,0,10:45:53,10:46:26,33,KAZAV,3
AA0216,991219,0:00:00,0:00:00,0,10:49:43,10:50:44,61,Z2ASSAF,2
AA0216,991219,0:00:00,0:00:00,0,10:58:16,10:59:28,72,Z2ASSAF,1
AA0216,991219,0:00:00,0:00:00,0,11:00:29,11:10:53,624,Z2ASSAF,1
AA0216,991219,11:09:03,11:11:29,146,11:11:28,11:21:48,620,Z2ASSAF,1
AA0216,991219,0:00:00,0:00:00,0,11:15:19,11:16:21,62,KAZAV,2
AA0216,991219,11:22:22,11:23:28,66,11:23:28,11:24:59,91,Z2ARIE,1
AA0216,991219,0:00:00,0:00:00,0,11:25:37,11:26:37,60,Z2ARIE,1
AA0216,991219,11:26:02,11:26:43,41,11:26:41,11:38:01,680,Z2ARIE,1
AA0216,991219,0:00:00,0:00:00,0,11:39:55,12:19:42,2387,Z2ASSAF,1
AA0216,991219,11:42:35,11:47:23,288,11:47:22,11:48:03,41,KAZAV,2
AA0216,991219,0:00:00,0:00:00,0,11:49:15,11:50:18,63,KAZAV,2
AA0216,991219,11:53:38,11:56:14,156,11:56:13,11:57:13,60,Z2ARIE,2
AA0216,991219,11:58:47,12:00:04,77,12:00:03,12:00:37,34,KAZAV,2
AA0216,991219,0:00:00,0:00:00,0,12:07:05,12:07:45,40,KAZAV,2
AA0216,991219,12:11:41,12:14:12,151,12:14:12,12:14:41,29,KAZAV,2
AA0216,991219,12:20:07,12:20:28,21,12:20:27,12:35:43,916,Z2ASSAF,1
AA0216,991219,12:25:59,12:26:40,41,12:26:39,12:27:33,54,KAZAV,2
AA0216,991219,0:00:00,0:00:00,0,12:36:36,12:45:11,515,Z2ASSAF,1
AA0216,991219,12:38:33,12:39:00,27,12:39:00,12:43:29,269,Z2ARIE,2
AA0216,991219,12:39:53,12:41:23,90,12:41:22,12:41:58,36,KAZAV,3
AA0216,991219,0:00:00,0:00:00,0,12:42:07,12:42:44,37,KAZAV,3
AA0216,991219,12:45:37,12:45:53,16,12:45:53,13:07:45,1312,Z2ASSAF,1
AA0216,991219,12:50:02,12:50:45,43,12:50:44,12:51:38,54,KAZAV,2
AA0216,991219,12:51:36,12:51:43,7,12:51:42,12:53:35,113,KAZAV,2
AA0216,991219,0:00:00,0:00:00,0,12:55:19,12:56:26,67,KAZAV,2
AA0216,991219,13:02:18,13:02:49,31,13:02:48,13:04:50,122,KAZAV,2
AA0216,991219,13:08:16,13:09:26,70,13:09:25,13:10:30,65,Z2ARIE,1
AA0216,991219,0:00:00,0:00:00,0,13:15:59,13:37:47,1308,Z2ARIE,1
AA0216,991219,0:00:00,0:00:00,0,13:29:46,13:51:54,1328,Z2ASSAF,2
AA0216,991219,13:37:19,13:37:53,34,13:37:51,13:42:26,275,Z2ARIE,2
AA0216,991219,13:45:48,13:47:09,81,13:47:08,13:48:22,74,Z2ARIE,2
